bird,date,patch,total.bright,avg.bright,hue,chrom
1863,60515,t,13968.73663,6.994860608,661.1,0.514679709
1863,60515,v,36232.30307,18.14336658,619.4566667,0.434442866
1864,60515,b,73037.969,36.57384527,622.0933333,0.386794493
1864,60515,r,84748.104,42.43770856,619.8366667,0.382427728
1864,60515,t,20695.16023,10.3631248,666.4133333,0.484585297
1864,60515,v,47897.78833,23.98487147,659.08,0.460124259
1865,60515,b,63897.95367,31.99697229,615.13,0.373228987
1865,60515,r,83417.285,41.77129945,627.8066667,0.379041563
1865,60515,t,15213.01467,7.617934235,658.3766667,0.506549815
1865,60515,v,54671.82467,27.3769778,611.14,0.461353333
1866,60515,b,98627.313,49.38773811,593.7333333,0.327985797
1866,60515,r,100252.1223,50.20136321,581.11,0.341557831
1866,60515,t,21474.4351,10.75334757,660.0866667,0.514371494
1866,60515,v,71571.97833,35.83974879,633.4266667,0.37223916
1867,60615,b,75261.58303,37.6873225,611.0466667,0.351353847
1867,60615,r,81510.536,40.81649274,571.7933333,0.364129298
1867,60615,t,31782.07423,15.91490948,658.43,0.502548626
1867,60615,v,59441.61033,29.76545335,614.8166667,0.391146595
1868,60615,b,123648.0453,61.91689801,610.8233333,0.303770422
1868,60615,r,107753.3977,53.95763529,602.4266667,0.311418879
1868,60615,t,22595.36213,11.31465305,673.0666667,0.504717983
1868,60615,v,60096.08933,30.09318444,602.8133333,0.419884087
1869,60615,b,84801.55967,42.46447655,667.7333333,0.307708593
1869,60615,r,102145.6423,51.14954548,625.16,0.350037213
1869,60615,t,25638.94393,12.83873006,657.4466667,0.475795099
1869,60615,v,63085.84667,31.5903088,604.4233333,0.394370158
1870,60615,b,75895.158,38.00458588,614.5,0.368393363
1870,60615,r,62680.062,31.38711167,627.4433333,0.427888742
1870,60615,t,14290.2342,7.155850876,669.7433333,0.552965632
1870,60615,v,39834.30347,19.94707234,639.1,0.461302134
1871,60615,b,49588.47773,24.8314861,568.8333333,0.390979556
1871,60615,r,75957.136,38.03562143,609.0866667,0.3614442
1871,60615,t,24862.2584,12.44980391,657.4266667,0.500309861
1871,60615,v,48931.86587,24.50268696,633.8033333,0.451587608
1872,60615,b,80282.09133,40.20134769,659.7066667,0.313435983
1872,60615,r,75561.975,37.83774412,596.4133333,0.38911106
1872,60615,t,25322.3027,12.68017161,651.1366667,0.504418893
1872,60615,v,53626.31467,26.85343749,637.1666667,0.43425976
1873,60615,b,86860.036,43.49526089,610.18,0.307195523
1873,60615,r,117093.9343,58.63491955,643.7866667,0.321908769
1873,60615,t,19745.886,9.887774662,655.09,0.500563835
1873,60615,v,57191.7303,28.63882339,626.4566667,0.410415127
1874,60615,b,77755.95103,38.93638009,610.18,0.339160735
1874,60615,r,96300.234,48.22245068,617.4233333,0.332197674
1874,60615,t,22038.22647,11.03566673,669.1033333,0.478220336
1874,60615,v,44574.98383,22.32097338,603.7533333,0.446744083
1875,60615,b,79693.46667,39.90659322,594.4566667,0.334801618
1875,60615,r,81191.70567,40.65683809,636.0933333,0.371154997
1875,60615,t,27048.9057,13.54477001,647.8,0.499957735
1875,60615,v,66810.863,33.45561492,593.7666667,0.399159707
1876,60615,b,105937.7353,53.04844033,626.7833333,0.316715272
1876,60615,r,107996.6203,54.07942931,624.4566667,0.322692548
1876,60615,t,19426.62417,9.727903939,658.7266667,0.528422813
1876,60615,v,75682.60567,37.89815006,568.1166667,0.377931274
1877,60615,b,90889.79467,45.51316708,568.5066667,0.337084636
1877,60615,r,83954.77267,42.040447,649.7266667,0.32737087
1877,60615,t,17918.47607,8.972697079,678.4266667,0.471315978
1877,60615,v,63328.05967,31.71159723,588.4333333,0.392289792
1878,60615,b,80862.88433,40.49218044,632.4366667,0.332215458
1878,60615,r,81195.46733,40.65872175,612.46,0.371569838
1878,60615,t,16487.4268,8.256097546,659.7066667,0.525420462
1878,60615,v,56245.886,28.16519079,645.1066667,0.415928621
1879,60615,b,52442.34783,26.26056476,610.18,0.340613061
1879,60615,r,67168.10967,33.63450659,598.4166667,0.404791894
1879,60615,t,14752.97047,7.387566583,689.11,0.511044025
1879,60615,v,44902.47377,22.48496433,598.8433333,0.449461109
1880,60615,b,71107.71,35.6072659,610.5,0.400851798
1880,60615,r,72260.15467,36.18435386,634.1233333,0.386110054
1880,60615,t,27389.81227,13.71547935,644.1066667,0.484244946
1880,60615,v,45526.272,22.797332,626.7933333,0.467667282
